session_date,session_high,session_low,poc,vah,val,total_volume,prior_rth_vah,prior_rth_val,prior_rth_poc,prior_rth_high,prior_rth_low,overnight_vah,overnight_val,overnight_poc,overnight_high,overnight_low,ibh,ibl,ib_range,rth_open,rth_close,rth_high,rth_low,normalized_volume,prior_vah,prior_val,prior_poc,prior_high,prior_low,prior_normalized_volume
2025-07-02,23070.5,22772.25,22829.0,22885.25,22789.5,934575,22744.25,22671.0,22689.0,22783.5,22593.75,22969.25,22831.5,22858.0,23070.5,22827.0,22847.75,22772.25,75.5,22790.75,22853.25,22858.75,22772.25,0.7254491232276175,22746.0,22660.75,22713.0,22798.0,22584.75,1.027321189010843
2025-07-03,23101.25,22881.25,23048.25,23101.25,22965.5,466357,22841.25,22813.0,22829.0,22858.75,22772.25,22997.0,22887.5,22922.0,23062.25,22881.25,23079.5,23034.75,44.75,23060.0,23059.0,23101.25,23028.0,0.36200227564514564,22885.25,22789.5,22829.0,23070.5,22772.25,0.7254491232276175
2025-07-04,22946.0,22895.5,22930.5,22944.0,22922.5,46875,23078.75,23043.75,23069.0,23101.25,23028.0,,,,,,22946.0,22911.0,35.0,22932.25,22904.5,22946.0,22895.5,0.03638598042029218,23101.25,22965.5,23048.25,23101.25,22881.25,0.36200227564514564
2025-07-06,23027.25,22900.25,22942.25,22971.0,22921.0,503098,22944.0,22922.5,22930.5,22946.0,22895.5,22971.0,22921.0,22942.25,23027.25,22900.25,,,,,,,,0.39052189818641403,22944.0,22922.5,22930.5,22946.0,22895.5,0.03638598042029218
2025-07-07,22972.0,22780.25,22916.75,22925.0,22852.75,1210881,22841.25,22813.0,22829.0,22858.75,22772.25,22938.5,22872.5,22916.75,22972.0,22809.5,22939.5,22882.75,56.75,22937.5,22838.0,22962.75,22780.25,0.9399273036224816,22971.0,22921.0,22942.25,23027.25,22900.25,0.39052189818641403
2025-07-08,23111.25,22841.0,22900.75,22944.25,22869.0,1088066,22917.5,22848.25,22858.5,22962.75,22780.25,23111.25,22919.25,23084.5,23111.25,22843.25,22942.75,22841.0,101.75,22875.0,22903.5,22962.75,22841.0,0.8445940943356935,22925.0,22852.75,22916.75,22972.0,22780.25,0.9399273036224816
2025-07-09,23089.75,22901.0,22984.0,23033.75,22937.5,1194549,22923.25,22879.5,22901.0,22962.75,22841.0,23078.0,22962.75,23033.0,23089.75,22901.0,23049.0,22917.0,132.0,23048.75,23043.25,23060.5,22917.0,0.927249845868365,22944.25,22869.0,22900.75,23111.25,22841.0,0.8445940943356935
2025-07-10,23050.0,22830.75,23034.5,23042.75,22927.5,1133941,23012.25,22937.5,22981.75,23060.5,22917.0,22957.5,22870.0,22891.0,23048.75,22830.75,23001.5,22935.0,66.5,22938.0,23009.75,23050.0,22935.0,0.8802038405070195,23033.75,22937.5,22984.0,23089.75,22901.0,0.927249845868365
2025-07-11,23021.75,22908.75,22974.0,23006.5,22960.25,589900,23043.0,22980.5,23034.5,23050.0,22935.0,,,,,,23007.5,22908.75,98.75,22990.75,22937.25,23021.75,22908.75,0.45790058346518103,23042.75,22927.5,23034.5,23050.0,22830.75,0.8802038405070195
2025-07-13,22988.0,22802.25,22862.5,22934.25,22841.25,551417,23006.5,22960.25,22974.0,23021.75,22908.75,22934.25,22841.25,22862.5,22988.0,22802.25,,,,,,,,0.4280287608622135,23006.5,22960.25,22974.0,23021.75,22908.75,0.45790058346518103
2025-07-14,23222.75,22922.5,23167.25,23222.75,23032.5,1107092,,,,,,23200.0,23132.0,23167.25,23222.75,22996.25,23022.75,22922.5,100.25,22938.5,23036.25,23067.75,22922.5,0.8593627271565252,22934.25,22841.25,22862.5,22988.0,22802.25,0.4280287608622135
2025-07-15,23185.75,22928.5,23141.25,23179.0,23017.5,1288663,23057.5,23004.0,23049.75,23067.75,22922.5,23031.5,22970.25,22985.5,23090.0,22928.5,23185.75,23095.5,90.25,23178.75,23018.0,23185.75,23010.5,1.000304355975573,23222.75,23032.5,23167.25,23222.75,22922.5,0.8593627271565252
2025-07-16,23175.25,22835.75,23034.25,23126.25,22963.25,1333687,23177.0,23108.25,23141.25,23185.75,23010.5,23157.5,23082.25,23118.5,23175.25,23017.0,23045.0,22898.25,146.75,23005.0,23063.0,23100.0,22835.75,1.0352535268010288,23179.0,23017.5,23141.25,23185.75,22928.5,1.000304355975573
2025-07-17,23320.5,23146.75,23258.5,23289.5,23234.25,987905,23072.25,22953.25,23004.25,23100.0,22835.75,23297.75,23249.75,23277.75,23320.5,23186.75,23244.25,23146.75,97.5,23154.25,23265.5,23281.0,23146.75,0.7668456957249867,23126.25,22963.25,23034.25,23175.25,22835.75,1.0352535268010288
2025-07-18,23253.0,23170.0,23207.5,23225.75,23196.25,563659,23273.75,23232.0,23258.5,23281.0,23146.75,,,,,,23231.0,23180.5,50.5,23193.75,23228.75,23253.0,23170.0,0.4375314205380581,23289.5,23234.25,23258.5,23320.5,23146.75,0.7668456957249867
2025-07-20,23425.0,23204.5,23290.0,23369.25,23223.5,433217,23225.75,23196.25,23207.5,23253.0,23170.0,23369.25,23223.5,23290.0,23425.0,23204.5,,,,,,,,0.3362778726344047,23225.75,23196.25,23207.5,23253.0,23170.0,0.4375314205380581
2025-07-21,23424.5,23105.0,23394.25,23423.5,23289.25,1122147,,,,,,23360.75,23178.0,23305.25,23367.75,23105.0,23424.5,23379.0,45.5,23416.5,23346.75,23424.5,23328.25,0.8710489337747118,23369.25,23223.5,23290.0,23425.0,23204.5,0.3362778726344047
2025-07-22,23283.25,23142.5,23213.75,23253.25,23191.0,1165009,23419.5,23372.5,23394.25,23424.5,23328.25,23271.5,23185.5,23237.5,23283.25,23142.5,23230.0,23166.75,63.25,23168.75,23198.5,23257.0,23159.25,0.9043198861539025,23423.5,23289.25,23394.25,23424.5,23105.0,0.8710489337747118
2025-07-23,23422.5,23148.0,23358.75,23405.5,23248.0,1194239,23236.25,23191.75,23213.75,23257.0,23159.25,23399.5,23344.75,23358.75,23422.5,23298.5,23218.25,23148.0,70.25,23192.75,23410.75,23416.5,23148.0,0.9270092132511855,23253.25,23191.0,23213.75,23283.25,23142.5,0.9043198861539025
2025-07-24,23442.0,23329.0,23396.5,23409.5,23362.75,960024,23302.75,23198.5,23293.5,23416.5,23148.0,23405.25,23357.0,23372.75,23442.0,23330.25,23396.5,23329.0,67.5,23332.25,23395.0,23425.0,23329.0,0.7452035086295591,23405.5,23248.0,23358.75,23422.5,23148.0,0.9270092132511855
2025-07-25,23477.0,23390.25,23445.0,23461.5,23415.0,478823,23415.0,23368.75,23392.75,23425.0,23329.0,,,,,,23423.25,23390.25,33.0,23405.25,23447.25,23477.0,23390.25,0.3716788117927587,23409.5,23362.75,23396.5,23442.0,23329.0,0.7452035086295591
2025-07-27,23585.0,23462.5,23514.5,23527.75,23470.5,474306,23461.5,23415.0,23445.0,23477.0,23390.25,23527.75,23470.5,23514.5,23585.0,23462.5,,,,,,,,0.36817256169017826,23461.5,23415.0,23445.0,23477.0,23390.25,0.3716788117927587
2025-07-28,23652.25,23437.0,23487.5,23573.75,23437.0,927239,,,,,,23607.0,23540.5,23586.0,23652.25,23503.0,23518.5,23437.0,81.5,23503.25,23509.0,23518.5,23437.0,0.7197546687772012,23527.75,23470.5,23514.5,23585.0,23462.5,0.36817256169017826
2025-07-29,23576.25,23422.0,23483.0,23514.5,23466.25,1068719,23501.0,23461.75,23487.5,23518.5,23437.0,23505.0,23475.25,23483.0,23526.5,23448.25,23576.25,23458.0,118.25,23559.25,23451.5,23576.25,23422.0,0.8295762903209438,23573.75,23437.0,23487.5,23652.25,23437.0,0.7197546687772012
2025-07-30,23848.0,23355.0,23534.5,23674.75,23355.0,1447471,23519.75,23456.25,23478.75,23576.25,23422.0,23814.75,23669.5,23795.0,23848.0,23608.25,23541.25,23475.0,66.25,23503.75,23662.25,23688.0,23355.0,1.1235765645854026,23514.5,23466.25,23483.0,23576.25,23422.0,0.8295762903209438
2025-07-31,23657.0,22799.25,23382.5,23657.0,23115.25,2109911,23589.75,23425.0,23534.5,23688.0,23355.0,23172.5,22872.25,23112.5,23347.5,22799.25,23657.0,23483.75,173.25,23640.25,23329.25,23657.0,23286.5,1.6377851804705943,23674.75,23355.0,23534.5,23848.0,23355.0,1.1235765645854026
2025-08-01,23045.5,22788.25,22877.25,22971.25,22834.25,925316,23547.25,23306.75,23382.5,23657.0,23286.5,,,,,,23022.5,22900.0,122.5,22984.75,22874.25,23045.5,22788.25,0.7182619703164391,23657.0,23115.25,23382.5,23657.0,22799.25,1.6377851804705943
2025-08-03,23263.75,22822.0,23065.5,23263.75,22987.25,630192,22971.25,22834.25,22877.25,23045.5,22788.25,23263.75,22987.25,23065.5,23263.75,22822.0,,,,,,,,0.4891766138245285,22971.25,22834.25,22877.25,23045.5,22788.25,0.7182619703164391
2025-08-04,23404.25,23187.5,23265.75,23366.25,23252.5,1211511,,,,,,23374.0,23316.0,23343.25,23404.25,23262.0,23254.75,23187.5,67.25,23250.0,23351.5,23353.75,23187.5,0.9404163311993302,23263.75,22987.25,23065.5,23263.75,22822.0,0.4891766138245285
2025-08-05,23291.5,23045.25,23168.0,23217.25,23137.75,1610809,23299.0,23219.0,23265.75,23353.75,23187.5,23237.0,23150.0,23168.0,23285.0,23045.25,23291.5,23138.75,152.75,23289.75,23090.75,23291.5,23082.0,1.2503651143430492,23366.25,23252.5,23265.75,23404.25,23187.5,0.9404163311993302
2025-08-06,23671.25,23179.5,23610.0,23671.25,23377.25,1352315,23204.25,23136.75,23162.5,23291.5,23082.0,23655.75,23548.75,23610.0,23671.25,23385.25,23331.25,23179.5,151.75,23199.5,23413.0,23444.75,23179.5,1.0497132183907718,23217.25,23137.75,23168.0,23291.5,23045.25,1.2503651143430492
2025-08-07,23686.5,23330.0,23547.5,23581.25,23409.25,1404331,23408.5,23226.25,23372.0,23444.75,23179.5,23629.0,23516.0,23544.25,23686.5,23503.25,23593.75,23496.75,97.0,23574.5,23521.5,23593.75,23330.0,1.0900898190849992,23671.25,23377.25,23610.0,23671.25,23179.5,1.0497132183907718
2025-08-08,23768.5,23612.0,23689.5,23712.0,23660.25,622640,23533.0,23389.0,23408.25,23593.75,23330.0,,,,,,23702.75,23643.0,59.75,23675.75,23767.25,23768.5,23612.0,0.4833144927763355,23581.25,23409.25,23547.5,23686.5,23330.0,1.0900898190849992
2025-08-10,23773.5,23667.75,23735.25,23750.75,23704.75,463362,23712.0,23660.25,23689.5,23768.5,23612.0,23750.75,23704.75,23735.25,23773.5,23667.75,,,,,,,,0.3596774540694918,23712.0,23660.25,23689.5,23768.5,23612.0,0.4833144927763355
2025-08-11,23822.25,23587.0,23743.0,23768.0,23647.0,1313121,,,,,,23742.75,23622.0,23641.75,23822.25,23596.0,23761.25,23713.75,47.5,23752.0,23630.0,23804.5,23587.0,1.0192894932367893,23750.75,23704.75,23735.25,23773.5,23667.75,0.3596774540694918
2025-08-12,24069.0,23732.5,23993.5,24067.5,23898.25,966969,23799.5,23682.0,23745.0,23804.5,23587.0,24057.75,23970.25,23993.5,24069.0,23921.0,23861.0,23732.5,128.5,23753.0,23948.75,23952.5,23732.5,0.7505944554886296,23768.0,23647.0,23743.0,23822.25,23587.0,1.0192894932367893
2025-08-13,23973.25,23793.25,23926.25,23951.5,23905.75,1124811,23945.5,23840.75,23911.25,23952.5,23732.5,23956.5,23896.0,23927.0,23965.0,23793.25,23973.25,23892.25,81.0,23957.0,23927.75,23973.25,23886.0,0.8731168218139578,24067.5,23898.25,23993.5,24069.0,23732.5,0.7505944554886296
2025-08-14,24005.5,23766.0,23905.75,23960.75,23872.75,1211104,23951.5,23912.75,23924.5,23973.25,23886.0,23924.25,23838.5,23905.75,23962.75,23766.0,24005.5,23862.75,142.75,23951.25,23891.0,24005.5,23862.75,0.9401004038600009,23951.5,23905.75,23926.25,23973.25,23793.25,0.8731168218139578
2025-08-15,23862.75,23734.75,23809.75,23826.25,23786.0,628392,23950.75,23880.5,23920.75,24005.5,23862.75,,,,,,23862.75,23786.75,76.0,23855.5,23796.5,23862.75,23734.75,0.48777939217638927,23960.75,23872.75,23905.75,24005.5,23766.0,0.9401004038600009
2025-08-17,23882.0,23735.0,23768.0,23810.0,23754.0,473197,23826.25,23786.0,23809.75,23862.75,23734.75,23810.0,23754.0,23768.0,23882.0,23735.0,,,,,,,,0.3673117179080747,23826.25,23786.0,23809.75,23862.75,23734.75,0.48777939217638927
2025-08-18,23839.75,23622.75,23763.25,23808.5,23722.75,1102146,,,,,,23759.0,23639.25,23684.25,23839.75,23622.75,23788.75,23718.75,70.0,23775.5,23789.5,23816.0,23718.75,0.8555234725611381,23810.0,23754.0,23768.0,23882.0,23735.0,0.3673117179080747
2025-08-19,23659.0,23063.25,23469.75,23576.25,23322.5,1620782,23784.25,23737.25,23759.25,23816.0,23718.75,23447.5,23181.0,23416.0,23489.0,23063.25,23659.0,23514.0,145.0,23627.0,23473.25,23659.0,23425.25,1.2581064985079895,23808.5,23722.75,23763.25,23839.75,23622.75,0.8555234725611381
2025-08-20,23369.5,23035.25,23244.5,23328.5,23201.0,1674147,23558.0,23426.5,23469.75,23659.0,23425.25,23329.0,23223.75,23303.0,23369.5,23155.25,23228.0,23035.25,192.75,23096.0,23318.75,23368.5,23035.25,1.2995302392040726,23576.25,23322.5,23469.75,23659.0,23063.25,1.2581064985079895
2025-08-21,23633.5,23074.25,23208.75,23303.0,23169.5,1675094,23322.25,23152.5,23250.0,23368.5,23035.25,23519.25,23158.75,23248.0,23633.5,23074.25,23345.75,23204.0,141.75,23345.25,23222.5,23345.75,23119.5,1.3002653330378435,23328.5,23201.0,23244.5,23369.5,23035.25,1.2995302392040726
2025-08-22,23650.0,23507.0,23608.0,23625.75,23557.75,729759,23266.5,23173.75,23208.5,23345.75,23119.5,,,,,,23650.0,23554.25,95.75,23554.25,23582.75,23650.0,23507.0,0.5664639292913495,23303.0,23169.5,23208.75,23633.5,23074.25,1.3002653330378435
2025-08-24,23610.0,23445.0,23493.0,23543.75,23466.0,570765,23625.75,23557.75,23608.0,23650.0,23507.0,23543.75,23466.0,23493.0,23610.0,23445.0,,,,,,,,0.44304734111121213,23625.75,23557.75,23608.0,23650.0,23507.0,0.5664639292913495
2025-08-25,23616.75,23371.25,23471.25,23565.0,23423.25,1217192,,,,,,23505.0,23441.5,23471.25,23548.0,23371.25,23603.75,23531.25,72.5,23540.5,23502.25,23616.75,23485.5,0.9448261179677074,23543.75,23466.0,23493.0,23610.0,23445.0,0.44304734111121213
2025-08-26,23629.0,23479.0,23530.0,23572.75,23500.75,1110881,23603.75,23551.5,23572.25,23616.75,23485.5,23620.5,23540.5,23598.0,23629.0,23488.5,23551.5,23503.5,48.0,23542.75,23607.25,23611.0,23479.0,0.8623038787258582,23565.0,23423.25,23471.25,23616.75,23371.25,0.9448261179677074
2025-08-27,23743.25,23429.0,23601.75,23663.75,23569.5,1386755,23551.5,23509.0,23542.5,23611.0,23479.0,23702.5,23587.0,23619.0,23743.25,23486.75,23616.0,23584.0,32.0,23598.5,23542.25,23685.0,23429.0,1.0764467259251689,23572.75,23500.75,23530.0,23629.0,23479.0,0.8623038787258582
2025-08-28,23803.75,23428.0,23730.0,23793.25,23628.75,1313884,23633.0,23570.5,23601.75,23685.0,23429.0,23680.25,23467.75,23656.25,23762.75,23428.0,23754.25,23628.75,125.5,23630.0,23761.25,23803.75,23628.75,1.0198817599687504,23663.75,23569.5,23601.75,23743.25,23429.0,1.0764467259251689
2025-08-29,23515.75,23401.5,23456.25,23482.75,23438.75,738117,23792.5,23703.5,23762.25,23803.75,23628.75,,,,,,23515.75,23413.5,102.25,23498.25,23454.5,23515.75,23401.5,0.5729516951442092,23793.25,23628.75,23730.0,23803.75,23428.0,1.0198817599687504
2025-08-31,23555.25,23371.5,23480.0,23498.0,23424.75,275399,23482.75,23438.75,23456.25,23515.75,23401.5,23498.0,23424.75,23480.0,23555.25,23371.5,,,,,,,,0.21377413593105168,23482.75,23438.75,23456.25,23515.75,23401.5,0.5729516951442092
2025-09-01,23511.0,23025.0,23233.5,23316.0,23060.0,921202,,,,,,23299.5,23060.0,23233.5,23511.0,23025.0,23505.0,23479.25,25.75,23484.5,23502.75,23507.0,23479.25,0.715068542616192,23498.0,23424.75,23480.0,23555.25,23371.5,0.21377413593105168
2025-09-02,23472.0,23026.5,23433.25,23472.0,23173.0,1535142,23482.75,23438.75,23456.25,23515.75,23401.5,23451.75,23377.5,23433.25,23472.0,23299.75,23261.5,23095.5,166.0,23261.25,23379.25,23386.5,23026.5,1.1916297974265213,23316.0,23060.0,23233.5,23511.0,23025.0,0.715068542616192
2025-09-03,23548.25,23318.25,23434.25,23507.5,23408.0,1490038,23261.25,23082.25,23163.0,23386.5,23026.5,23515.5,23459.25,23469.5,23548.25,23410.0,23526.0,23420.5,105.5,23433.5,23455.5,23526.0,23318.25,1.1566185278611483,23472.0,23173.0,23433.25,23472.0,23026.5,1.1916297974265213
2025-09-04,23902.5,23479.5,23532.5,23788.25,23491.0,1452434,23503.25,23370.25,23428.25,23526.0,23318.25,23858.0,23692.0,23783.0,23902.5,23629.25,23556.0,23479.5,76.5,23481.0,23683.75,23709.0,23479.5,1.127429015163022,23507.5,23408.0,23434.25,23548.25,23318.25,1.1566185278611483
2025-09-05,23696.25,23505.0,23631.0,23667.25,23596.0,1038066,23603.0,23492.0,23532.5,23709.0,23479.5,,,,,,23665.75,23505.0,160.75,23653.75,23673.0,23696.25,23505.0,0.8057823818873819,23788.25,23491.0,23532.5,23902.5,23479.5,1.127429015163022
2025-09-07,23876.5,23650.5,23776.25,23836.0,23730.75,579503,23667.25,23596.0,23631.0,23696.25,23505.0,23836.0,23730.75,23776.25,23876.5,23650.5,,,,,,,,0.4498300759786791,23667.25,23596.0,23631.0,23696.25,23505.0,0.8057823818873819
2025-09-08,23888.0,23758.5,23802.25,23852.75,23790.75,1186424,,,,,,23849.25,23813.75,23826.75,23885.25,23781.0,23888.0,23844.0,44.0,23862.5,23798.5,23888.0,23758.5,0.9209429425955143,23836.0,23730.75,23776.25,23876.5,23650.5,0.4498300759786791
2025-09-09,24041.0,23726.5,23841.5,23932.25,23736.5,1243690,23852.5,23763.0,23800.5,23888.0,23758.5,23976.75,23905.25,23945.25,24041.0,23874.0,23812.25,23726.5,85.75,23810.5,23889.0,23918.0,23726.5,0.9653947730968147,23852.75,23790.75,23802.25,23888.0,23758.5,0.9209429425955143
2025-09-10,24003.25,23785.0,23967.5,23983.25,23887.5,1330118,23861.25,23768.25,23841.5,23918.0,23726.5,23988.0,23917.0,23954.75,24003.25,23845.0,23990.75,23920.75,70.0,23963.5,23859.0,23990.75,23785.0,1.0324831467664684,23932.25,23736.5,23841.5,24041.0,23726.5,0.9653947730968147
2025-09-11,24076.5,23961.5,24028.25,24039.75,24006.0,1024347,23965.25,23852.25,23923.5,23990.75,23785.0,24049.5,24008.25,24028.75,24076.5,23968.75,24048.75,23961.5,87.25,23965.0,24006.5,24048.75,23961.5,0.7951332242258141,23983.25,23887.5,23967.5,24003.25,23785.0,1.0324831467664684
2025-09-12,24159.0,24064.5,24104.5,24120.25,24079.0,583010,24038.25,24008.75,24025.75,24048.75,23961.5,,,,,,24115.75,24064.5,51.25,24071.75,24114.5,24159.0,24064.5,0.4525523294898037,24039.75,24006.0,24028.25,24076.5,23961.5,0.7951332242258141
2025-09-14,24265.5,24075.5,24248.75,24265.5,24130.0,250070,24120.25,24079.0,24104.5,24159.0,24064.5,24265.5,24130.0,24248.75,24265.5,24075.5,,,,,,,,0.19411289863898595,24120.25,24079.0,24104.5,24159.0,24064.5,0.4525523294898037
2025-09-15,24403.75,24221.0,24276.75,24304.0,24247.5,380516,,,,,,24351.25,24284.25,24303.25,24403.75,24278.75,24278.75,24221.0,57.75,24254.25,24295.75,24315.75,24221.0,0.29536955147963523,24265.5,24130.0,24248.75,24265.5,24075.5,0.19411289863898595
2025-09-16,24553.0,24257.5,24519.0,24541.75,24460.0,495016,24120.25,24079.0,24104.5,24159.0,24064.5,24529.75,24468.75,24519.0,24553.0,24436.25,24313.75,24268.0,45.75,24296.0,24292.5,24322.75,24257.5,0.3842483729862689,24304.0,24247.5,24276.75,24403.75,24221.0,0.29536955147963523
2025-09-17,24790.0,24241.75,24409.75,24640.5,24241.75,1557867,24301.5,24274.0,24294.5,24322.75,24257.5,24747.5,24624.5,24674.0,24790.0,24492.5,24459.75,24403.5,56.25,24440.25,24501.25,24550.75,24241.75,1.2092697207342789,24541.75,24460.0,24519.0,24553.0,24257.5,0.3842483729862689
2025-09-18,24816.0,24655.0,24747.25,24798.5,24728.5,1138500,24508.5,24376.0,24409.75,24550.75,24241.75,24807.25,24722.25,24782.25,24816.0,24655.0,24815.75,24731.75,84.0,24786.25,24713.75,24815.75,24684.75,0.8837426924480566,24640.5,24241.75,24409.75,24790.0,24241.75,1.2092697207342789
2025-09-19,24888.0,24708.0,24810.0,24879.75,24763.75,601614,24787.0,24726.75,24746.25,24815.75,24684.75,,,,,,24790.5,24718.75,71.75,24782.5,24861.25,24888.0,24708.0,0.46699339145757146,24798.5,24728.5,24747.25,24816.0,24655.0,0.8837426924480566
2025-09-21,24905.75,24748.5,24848.75,24889.0,24811.25,470972,24879.75,24763.75,24810.0,24888.0,24708.0,24889.0,24811.25,24848.75,24905.75,24748.5,,,,,,,,0.3655845967041248,24879.75,24763.75,24810.0,24888.0,24708.0,0.46699339145757146
2025-09-22,25027.25,24890.25,24991.25,25019.5,24948.25,1024435,,,,,,25014.5,24954.5,25000.0,25026.25,24929.5,24938.0,24890.25,47.75,24903.5,24996.5,25027.25,24890.25,0.7952015328397232,24889.0,24811.25,24848.75,24905.75,24748.5,0.3655845967041248
2025-09-23,24975.0,24779.25,24824.5,24899.5,24785.0,1279596,25023.5,24924.25,24991.25,25027.25,24890.25,24872.5,24802.25,24824.5,24913.25,24785.0,24975.0,24930.75,44.25,24953.25,24834.25,24975.0,24779.25,0.9932662400401963,25019.5,24948.25,24991.25,25027.25,24890.25,0.7952015328397232
2025-09-24,24829.75,24422.0,24724.0,24827.75,24604.75,1558602,24975.0,24822.5,24949.0,24975.0,24779.25,24642.5,24447.25,24578.5,24792.5,24422.0,24829.75,24777.0,52.75,24818.25,24747.75,24829.75,24628.0,1.2098402529072692,24899.5,24785.0,24824.5,24975.0,24779.25,0.9932662400401963
2025-09-25,24747.25,24453.5,24613.5,24678.75,24582.25,1809482,24755.0,24650.0,24724.0,24829.75,24628.0,24687.0,24585.0,24600.25,24747.25,24520.0,24656.75,24583.75,73.0,24620.0,24635.25,24697.0,24453.5,1.4045819012879177,24827.75,24604.75,24724.0,24829.75,24422.0,1.2098402529072692
2025-09-26,24746.5,24539.0,24716.75,24743.0,24595.0,786540,24655.75,24569.5,24622.25,24697.0,24453.5,,,,,,24642.75,24539.0,103.75,24569.0,24727.5,24746.5,24539.0,0.6105392861819011,24678.75,24582.25,24613.5,24747.25,24453.5,1.4045819012879177
2025-09-28,24975.0,24723.75,24887.0,24935.75,24779.25,556310,24743.0,24595.0,24716.75,24746.5,24539.0,24935.75,24779.25,24887.0,24975.0,24723.75,,,,,,,,0.43182687504240524,24743.0,24595.0,24716.75,24746.5,24539.0,0.6105392861819011
2025-09-29,24961.25,24722.5,24826.0,24861.75,24775.75,1315479,,,,,,24816.75,24754.25,24794.0,24856.75,24722.5,24961.25,24861.5,99.75,24957.0,24811.5,24961.25,24780.5,1.0211198535958517,24935.75,24779.25,24887.0,24975.0,24723.75,0.43182687504240524
2025-09-30,24913.75,24633.75,24791.25,24851.75,24757.25,1579895,24868.75,24809.5,24846.0,24961.25,24780.5,24838.25,24739.75,24778.75,24893.0,24633.75,24864.0,24752.25,111.75,24783.75,24838.5,24913.75,24731.25,1.226368608770507,24861.75,24775.75,24826.0,24961.25,24722.5,1.0211198535958517
